"","ID","IFClass","egoGender","egoAge","egoOccupation","egoFamilyStatus","edu","hhsize","hhMember_preschool","hhMember_elementary","hhMember_juniorHigh","hhMember_highSchool","hhMember_18to29","hhMember_30to49","hhMember_50to64","hhMember_over65","hhMember_other","drvlcs","hascar","hasbike","homeWorkDist_m","income","snNumFamily","snNumWorkSchool","snNumNeighbor","snNumClub","snNumOther","snSize","correctedSnSize","homeCity","IFCoef","alterID","aRelationType","aAge","aGender","aOccupation","aFamilyStatus","aRelationLength","aStrongTieDiscuss","aStrongTieHelp","aF2f","aPhone","aEmail","aSNS","egoAlterDist_m","egoeduc","egoAgeC","hhinc","egoWorker","couple","children","aAgeC","distance","altrole","emotcl","logFace","logTel","logMail","logSNS","logDist","homoGender","homoMM","homoFF","homoAgeC","homoAge","homoFamStatC","homoOccupC","contactType","Frequency"
"182","SR0940446",13,"Female","40-44","Part time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",6511.61857188608,"6-7 million",5,3,0,0,3,52,52,"Shinagawa",154112.5,42,"Other relative","50-54","Male","Full time","Single","More than 10 years",0,0,"Never","Never","Never","1-2 times/month",16312.2813875053,"university","3","middle",1,"yes","no","4",16.3122813875053,"Extended family","somewhat close",-0.301029995663981,-0.301029995663981,-0.301029995663981,1.25527250510331,1.21251470443185,0,0,0,0,0,0,0,"Ff2f_m",0.5
"183","SR0940446",13,"Female","40-44","Part time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",6511.61857188608,"6-7 million",5,3,0,0,3,52,52,"Shinagawa",154112.5,44,"Other relative","50-54","Female","Part time","Divorced","More than 10 years",0,0,"Never","Never","Never","1-2 times/month",666330.053299664,"university","3","middle",1,"yes","no","4",666.330053299664,"Extended family","somewhat close",-0.301029995663981,-0.301029995663981,-0.301029995663981,1.25527250510331,2.8236894015735,1,0,1,0,0,0,1,"Ff2f_m",0.5
"184","SR0940446",13,"Female","40-44","Part time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",6511.61857188608,"6-7 million",5,3,0,0,3,52,52,"Shinagawa",154112.5,45,"Work friend","40-44","Female","Full time","Married with children","More than 10 years",0,0,"1-3 times/week","Never","Never","1-3 times/week",1487.59970938061,"university","3","middle",1,"yes","no","3",1.48759970938061,"friend","somewhat close",1.89209460269048,-0.301029995663981,-0.301029995663981,1.89209460269048,0.172486084842614,1,0,1,1,0,0,0,"Ff2f_m",78
"185","SR0940446",13,"Female","40-44","Part time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",6511.61857188608,"6-7 million",5,3,0,0,3,52,52,"Shinagawa",154112.5,46,"Work friend","over 65","Male","Full time","Married with children","More than 10 years",1,1,"1-2 times/month","Never","1-3 times/year","Never",40939.9158356659,"university","3","middle",1,"yes","no","5",40.9399158356659,"friend","very close",1.25527250510331,-0.301029995663981,0.301029995663981,-0.301029995663981,1.61214694550422,0,0,0,0,0,0,0,"Ff2f_m",18
"186","SR0940446",13,"Female","40-44","Part time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",6511.61857188608,"6-7 million",5,3,0,0,3,52,52,"Shinagawa",154112.5,47,"Sibling","40-44","Male","Other","Married with children","More than 10 years",0,0,"1-3 times/week","1-2 times/month","1-3 times/year","Several times a day",20852.9183075771,"university","3","middle",1,"yes","no","3",20.8529183075771,"Immediate family","somewhat close",1.89209460269048,1.25527250510331,0.301029995663981,2.56229286445647,1.31916684186077,0,0,0,1,0,0,0,"Ff2f_m",78
"187","SR0940446",13,"Female","40-44","Part time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",6511.61857188608,"6-7 million",5,3,0,0,3,52,52,"Shinagawa",154112.5,50,"Other friend","45-49","Female","Freelance","Divorced","More than 10 years",0,0,"Never","Never","Never","4-11 times/year",2101735.79236878,"university","3","middle",1,"yes","no","3",2101.73579236878,"friend","somewhat close",-0.301029995663981,-0.301029995663981,-0.301029995663981,0.8750612633917,3.32257812028966,1,0,1,1,0,0,0,"Ff2f_m",0.5
"188","SR0940446",13,"Female","40-44","Part time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",6511.61857188608,"6-7 million",5,3,0,0,3,52,52,"Shinagawa",154112.5,51,"Other friend","45-49","Female","Freelance","Single","More than 10 years",0,0,"Never","Never","Never","4-11 times/year",5718.13887141835,"university","3","middle",1,"yes","no","3",5.71813887141835,"friend","somewhat close",-0.301029995663981,-0.301029995663981,-0.301029995663981,0.8750612633917,0.757254698478829,1,0,1,1,0,0,0,"Ff2f_m",0.5
"189","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,0,"Spouse/partner","20-24","Male","Full time","Single","1-5 years",1,1,"3-4 times/month","1-2 times/month","Never","Several times a day",41067.1455112743,"secondary","1","not reported",0,"no","yes","1",41.0671455112743,"Immediate family","very close",1.6232492903979,1.25527250510331,-0.301029995663981,2.56229286445647,1.61349451702981,0,0,0,1,0,1,0,"Ff2f_m",42
"190","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,1,"Club/circle friend","20-24","Female","Student","Single","1-5 years",1,1,"1-3 times/week","1-2 times/month","Never","1-3 times/week",25535.1374793463,"secondary","1","not reported",0,"no","yes","1",25.5351374793463,"friend","very close",1.89209460269048,1.25527250510331,-0.301029995663981,1.89209460269048,1.40713820040815,1,0,1,1,0,1,1,"Ff2f_m",78
"191","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,2,"Club/circle friend","20-24","Female","Student","Single","1-5 years",0,0,"1-3 times/week","1-2 times/month","Never","1-3 times/week",38889.4717817994,"secondary","1","not reported",0,"no","yes","1",38.8894717817994,"friend","somewhat close",1.89209460269048,1.25527250510331,-0.301029995663981,1.89209460269048,1.58983204436094,1,0,1,1,0,1,1,"Ff2f_m",78
"192","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,3,"School friend","20-24","Female","Student","Single","5-10 years",0,0,"4-11 times/year","1-3 times/year","Never","4-11 times/year",9106.69503556473,"secondary","1","not reported",0,"no","yes","1",9.10669503556473,"friend","somewhat close",0.8750612633917,0.301029995663981,-0.301029995663981,0.8750612633917,0.959360793192837,1,0,1,1,0,1,1,"Ff2f_m",7.5
"193","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,4,"School friend","20-24","Female","Student","Single","5-10 years",0,0,"4-11 times/year","1-3 times/year","Never","4-11 times/year",52542.4459900712,"secondary","1","not reported",0,"no","yes","1",52.5424459900712,"friend","somewhat close",0.8750612633917,0.301029995663981,-0.301029995663981,0.8750612633917,1.72051028647945,1,0,1,1,0,1,1,"Ff2f_m",7.5
"194","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,5,"School friend","20-24","Female","Student","Single","5-10 years",0,0,"4-11 times/year","1-3 times/year","Never","4-11 times/year",9791.25653773046,"secondary","1","not reported",0,"no","yes","1",9.79125653773046,"friend","somewhat close",0.8750612633917,0.301029995663981,-0.301029995663981,0.8750612633917,0.990838429533997,1,0,1,1,0,1,1,"Ff2f_m",7.5
"195","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,6,"Club/circle friend","20-24","Male","Student","Single","1-5 years",0,0,"1-3 times/week","1-2 times/month","Never","3-4 times/month",20517.6042442975,"secondary","1","not reported",0,"no","yes","1",20.5176042442975,"friend","somewhat close",1.89209460269048,1.25527250510331,-0.301029995663981,1.6232492903979,1.31212664863157,0,0,0,1,0,1,1,"Ff2f_m",78
"196","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,7,"Club/circle friend","20-24","Male","Student","Single","1-5 years",0,0,"1-3 times/week","1-2 times/month","Never","3-4 times/month",14183.7311346209,"secondary","1","not reported",0,"no","yes","1",14.1837311346209,"friend","somewhat close",1.89209460269048,1.25527250510331,-0.301029995663981,1.6232492903979,1.15179049022842,0,0,0,1,0,1,1,"Ff2f_m",78
"197","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,8,"Club/circle friend","20-24","Male","Student","Single","1-5 years",0,0,"1-3 times/week","1-3 times/year","Never","3-4 times/month",2114.36808854293,"secondary","1","not reported",0,"no","yes","1",2.11436808854293,"friend","somewhat close",1.89209460269048,0.301029995663981,-0.301029995663981,1.6232492903979,0.325180595510383,0,0,0,1,0,1,1,"Ff2f_m",78
"198","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,9,"Other friend","20-24","Female","Student","Single","5-10 years",0,0,"1-3 times/year","1-3 times/year","Never","1-3 times/year",5612.78025144712,"secondary","1","not reported",0,"no","yes","1",5.61278025144712,"friend","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,0.301029995663981,0.749178039288598,1,0,1,1,0,1,1,"Ff2f_m",2
"199","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,10,"Work friend","20-24","Female","Full time","Single","1-5 years",0,0,"1-3 times/year","Never","Never","1-3 times/year",10856.9402564117,"secondary","1","not reported",0,"no","yes","1",10.8569402564117,"friend","somewhat close",0.301029995663981,-0.301029995663981,-0.301029995663981,0.301029995663981,1.03570744799806,1,0,1,1,0,1,0,"Ff2f_m",2
"200","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,11,"Club/circle friend","20-24","Female","Student","Single","1-5 years",1,0,"1-3 times/week","Never","Never","1-2 times/month",40604.1025607664,"secondary","1","not reported",0,"no","yes","1",40.6041025607664,"friend","very close",1.89209460269048,-0.301029995663981,-0.301029995663981,1.25527250510331,1.60856991607692,1,0,1,1,0,1,1,"Ff2f_m",78
"201","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,12,"Work friend","20-24","Male","Student","Single","1-5 years",1,0,"1-3 times/week","1-3 times/year","Never","1-2 times/month",6117.31682450015,"secondary","1","not reported",0,"no","yes","1",6.11731682450015,"friend","very close",1.89209460269048,0.301029995663981,-0.301029995663981,1.25527250510331,0.786560973806444,0,0,0,1,0,1,1,"Ff2f_m",78
"202","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,13,"Club/circle friend","20-24","Male","Student","Single","1-5 years",0,0,"4-11 times/year","1-3 times/year","Never","1-2 times/month",23093.6735915551,"secondary","1","not reported",0,"no","yes","1",23.0936735915551,"friend","somewhat close",0.8750612633917,0.301029995663981,-0.301029995663981,1.25527250510331,1.3634930231571,0,0,0,1,0,1,1,"Ff2f_m",7.5
"203","SR1050137",13,"Female","20-24","Student","Single","High school",3,"No","No","No","Yes","No","No","Yes","No","No","Yes","Shared with household","Shared with household",13618.7508435329,"Not disclosed",0,3,0,15,4,15,15,"Shinagawa",154112.5,14,"Club/circle friend","20-24","Male","Student","Single","Less than a year",0,0,"4-11 times/year","Never","Never","4-11 times/year",41067.1455112743,"secondary","1","not reported",0,"no","yes","1",41.0671455112743,"friend","somewhat close",0.8750612633917,-0.301029995663981,-0.301029995663981,0.8750612633917,1.61349451702981,0,0,0,1,0,1,1,"Ff2f_m",7.5
"204","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,0,"Spouse/partner","20-24","Female","Student","Single","1-5 years",0,1,"4-7 times/week","3-4 times/month","Never","1-3 times/week",18247.6522785485,"secondary","1","low",0,"no","no","1",18.2476522785485,"Immediate family","very close",2.45636603312904,1.6232492903979,-0.301029995663981,1.89209460269048,1.26120699657008,0,0,0,1,0,1,1,"Ff2f_m",286
"205","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,1,"School friend","20-24","Male","Student","Single","1-5 years",0,0,"1-3 times/week","4-11 times/year","Never","3-4 times/month",1663.78652520466,"secondary","1","low",0,"no","no","1",1.66378652520466,"friend","somewhat close",1.89209460269048,0.8750612633917,-0.301029995663981,1.6232492903979,0.221097602680006,1,1,0,1,0,1,1,"Ff2f_m",78
"206","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,3,"School friend","20-24","Male","Student","Single","1-5 years",0,1,"4-11 times/year","Never","Never","Never",2465.28526011917,"secondary","1","low",0,"no","no","1",2.46528526011917,"friend","very close",0.8750612633917,-0.301029995663981,-0.301029995663981,-0.301029995663981,0.39186717908094,1,1,0,1,0,1,1,"Ff2f_m",7.5
"207","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,4,"School friend","20-24","Male","Student","Single","1-5 years",0,0,"4-11 times/year","Never","Never","1-3 times/year",54312.4659947617,"secondary","1","low",0,"no","no","1",54.3124659947617,"friend","somewhat close",0.8750612633917,-0.301029995663981,-0.301029995663981,0.301029995663981,1.73489952187943,1,1,0,1,0,1,1,"Ff2f_m",7.5
"208","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,5,"School friend","20-24","Male","Student","Single","1-5 years",0,1,"1-3 times/year","Never","Never","1-3 times/year",5546.91125028431,"secondary","1","low",0,"no","no","1",5.54691125028431,"friend","very close",0.301029995663981,-0.301029995663981,-0.301029995663981,0.301029995663981,0.744051217290384,1,1,0,1,0,1,1,"Ff2f_m",2
"209","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,9,"School friend","20-24","Male","Student","Single","5-10 years",0,0,"1-3 times/year","4-11 times/year","Never","3-4 times/month",258909.14022326,"secondary","1","low",0,"no","no","1",258.90914022326,"friend","somewhat close",0.301029995663981,0.8750612633917,-0.301029995663981,1.6232492903979,2.41314738252624,1,1,0,1,0,1,1,"Ff2f_m",2
"210","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,10,"School friend","20-24","Male","Student","Single","5-10 years",0,0,"1-3 times/year","4-11 times/year","Never","3-4 times/month",258909.14022326,"secondary","1","low",0,"no","no","1",258.90914022326,"friend","somewhat close",0.301029995663981,0.8750612633917,-0.301029995663981,1.6232492903979,2.41314738252624,1,1,0,1,0,1,1,"Ff2f_m",2
"211","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,11,"School friend","20-24","Male","Student","Single","5-10 years",0,0,"1-3 times/year","4-11 times/year","Never","1-2 times/month",258909.14022326,"secondary","1","low",0,"no","no","1",258.90914022326,"friend","somewhat close",0.301029995663981,0.8750612633917,-0.301029995663981,1.25527250510331,2.41314738252624,1,1,0,1,0,1,1,"Ff2f_m",2
"212","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,12,"School friend","20-24","Female","Student","Single","5-10 years",0,0,"1-3 times/year","1-3 times/year","Never","4-11 times/year",40569.4053238076,"secondary","1","low",0,"no","no","1",40.5694053238076,"friend","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,0.8750612633917,1.60819864175703,0,0,0,1,0,1,1,"Ff2f_m",2
"213","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,13,"School friend","20-24","Male","Student","Single","5-10 years",0,0,"1-3 times/year","Never","Never","4-11 times/year",882183.536439795,"secondary","1","low",0,"no","no","1",882.183536439795,"friend","somewhat close",0.301029995663981,-0.301029995663981,-0.301029995663981,0.8750612633917,2.94555894859081,1,1,0,1,0,1,1,"Ff2f_m",2
"214","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,14,"School friend","20-24","Male","Student","Single","5-10 years",1,1,"1-3 times/year","Never","Never","1-3 times/year",19713.3298279764,"secondary","1","low",0,"no","no","1",19.7133298279764,"friend","very close",0.301029995663981,-0.301029995663981,-0.301029995663981,0.301029995663981,1.29475998824568,1,1,0,1,0,1,1,"Ff2f_m",2
"215","SR1060798",14,"Male","20-24","Student","Single","High school",1,"No","No","No","No","No","No","No","No","No","Yes","No","Has own bike",2283.53102016661,"Under 2 million",0,1,0,1,1,16,16,"Shinagawa",139305.7188,15,"Parent","45-49","Female","Home maker","Married with children","More than 10 years",0,0,"4-11 times/year","4-11 times/year","Never","Several times a day",253335.899976302,"secondary","1","low",0,"no","no","3",253.335899976302,"Immediate family","somewhat close",0.8750612633917,0.8750612633917,-0.301029995663981,2.56229286445647,2.40369673758704,0,0,0,0,0,0,0,"Ff2f_m",7.5
"216","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,0,"Child","0-9","Male","Student","Single","1-5 years",0,0,"Several times a day","1-3 times/week","Never","Never",0,"university","2","middle",1,"yes","yes","0",0.1,"Immediate family","somewhat close",2.56229286445647,1.89209460269048,-0.301029995663981,-0.301029995663981,-1,0,0,0,0,0,0,0,"Ff2f_m",365
"217","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,1,"Spouse/partner","30-34","Male","Full time","Married with children","5-10 years",0,1,"Several times a day","Never","Never","Several times a day",0,"university","2","middle",1,"yes","yes","2",0.1,"Immediate family","very close",2.56229286445647,-0.301029995663981,-0.301029995663981,2.56229286445647,-1,0,0,0,1,0,1,1,"Ff2f_m",365
"218","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,2,"Parent","60-64","Female","Part time","Married with children","More than 10 years",1,1,"4-7 times/week","3-4 times/month","Never","Several times a day",8091.32595968428,"university","2","middle",1,"yes","yes","5",8.09132595968428,"Immediate family","very close",2.45636603312904,1.6232492903979,-0.301029995663981,2.56229286445647,0.908019697111342,1,0,1,0,0,1,0,"Ff2f_m",286
"219","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,3,"Other relative","35-39","Female","Full time","Married with children","More than 10 years",0,0,"4-7 times/week","3-4 times/month","Never","Several times a day",1412.72248080437,"university","2","middle",1,"yes","yes","2",1.41272248080437,"Extended family","somewhat close",2.45636603312904,1.6232492903979,-0.301029995663981,2.56229286445647,0.150056856192048,1,0,1,1,0,1,1,"Ff2f_m",286
"220","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,4,"Other relative","10-14","Female","Student","Single","5-10 years",0,0,"3-4 times/month","Never","Never","Never",1412.72248080437,"university","2","middle",1,"yes","yes","0",1.41272248080437,"Extended family","somewhat close",1.6232492903979,-0.301029995663981,-0.301029995663981,-0.301029995663981,0.150056856192048,1,0,1,0,0,0,0,"Ff2f_m",42
"221","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,5,"Other relative","0-9","Male","Student","Single","Less than a year",0,1,"3-4 times/month","Never","Never","Never",1412.72248080437,"university","2","middle",1,"yes","yes","0",1.41272248080437,"Extended family","very close",1.6232492903979,-0.301029995663981,-0.301029995663981,-0.301029995663981,0.150056856192048,0,0,0,0,0,0,0,"Ff2f_m",42
"222","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,6,"Other relative","40-44","Male","Full time","Married with children","5-10 years",0,1,"1-2 times/month","Never","Never","4-11 times/year",1412.72248080437,"university","2","middle",1,"yes","yes","3",1.41272248080437,"Extended family","very close",1.25527250510331,-0.301029995663981,-0.301029995663981,0.8750612633917,0.150056856192048,0,0,0,0,0,1,1,"Ff2f_m",18
"223","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,7,"Other friend","30-34","Male","Full time","Single","1-5 years",0,1,"4-11 times/year","Never","Never","1-2 times/month",10693.297166679,"university","2","middle",1,"yes","yes","2",10.693297166679,"friend","very close",0.8750612633917,-0.301029995663981,-0.301029995663981,1.25527250510331,1.02911163603289,0,0,0,1,0,0,1,"Ff2f_m",7.5
"224","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,8,"Work friend","30-34","Female","Full time","Married with children","5-10 years",0,1,"4-11 times/year","Never","Never","4-11 times/year",4194.92934021857,"university","2","middle",1,"yes","yes","2",4.19492934021857,"friend","very close",0.8750612633917,-0.301029995663981,-0.301029995663981,0.8750612633917,0.62272464992953,1,0,1,1,0,1,1,"Ff2f_m",7.5
"225","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,9,"Work friend","30-34","Female","Full time","Married with children","5-10 years",1,1,"4-11 times/year","Never","Never","4-11 times/year",4194.92934021857,"university","2","middle",1,"yes","yes","2",4.19492934021857,"friend","very close",0.8750612633917,-0.301029995663981,-0.301029995663981,0.8750612633917,0.62272464992953,1,0,1,1,0,1,1,"Ff2f_m",7.5
"226","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,10,"Neighbor","35-39","Female","Home maker","Married with children","1-5 years",0,0,"1-2 times/month","1-2 times/month","Never","3-4 times/month",5147.69934523946,"university","2","middle",1,"yes","yes","2",5.14769934523946,"friend","somewhat close",1.25527250510331,1.25527250510331,-0.301029995663981,1.6232492903979,0.711613173718658,1,0,1,1,0,1,0,"Ff2f_m",18
"227","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,11,"Neighbor","0-9","Female","Student","Single","1-5 years",0,1,"1-2 times/month","Never","Never","Never",5147.69934523946,"university","2","middle",1,"yes","yes","0",5.14769934523946,"friend","very close",1.25527250510331,-0.301029995663981,-0.301029995663981,-0.301029995663981,0.711613173718658,1,0,1,0,0,0,0,"Ff2f_m",18
"228","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,12,"Neighbor","35-39","Female","Home maker","Married with children","Less than a year",0,0,"1-2 times/month","1-2 times/month","Never","3-4 times/month",1412.72248080437,"university","2","middle",1,"yes","yes","2",1.41272248080437,"friend","somewhat close",1.25527250510331,1.25527250510331,-0.301029995663981,1.6232492903979,0.150056856192048,1,0,1,1,0,1,0,"Ff2f_m",18
"229","SR1110700",1,"Female","30-34","Full time","Married with children","Undergraduate",3,"Yes","No","No","No","No","Yes","No","No","No","No","No","No",2771.72962231659,"7-8 million",10,3,4,0,4,20,20,"Shinagawa",86687.5,13,"Neighbor","0-9","Female","Student","Single","Less than a year",1,1,"1-2 times/month","1-2 times/month","Never","Never",1412.72248080437,"university","2","middle",1,"yes","yes","0",1.41272248080437,"friend","very close",1.25527250510331,1.25527250510331,-0.301029995663981,-0.301029995663981,0.150056856192048,1,0,1,0,0,0,0,"Ff2f_m",18
